UPC 13 digit,Geography,Time,Product_x,Unit Sales,Volume Sales,Dollar Sales,Total Ounces,Price per Unit,Package,Cooked Info,Price per Volume,Unit Sales Any Merch,Unit Sales Price Reductions Only,Unit Sales Feature Only,Unit Sales Display Only,Dollar Sales Any Merch,Dollar Sales Feature Only,Dollar Sales Display Only,Incremental Units,Incremental Volume,Incremental Dollars,ACV Weighted Distribution,Flavor / Scent,Form,Brand Name
842234002121,West,Week Ending 01-12-20,GARDEIN FROZEN SWEET AND SOUR MEAT SUBSTITUTE BITE 10.5 OZ - 0842234002121,262800.1550613642,172475.7417667733,1110731.8878290642,2184.0,4.785499953378814,RESEALABLE PLASTIC BAG,COOK THOROUGHLY,7.291634852017086,79242.31322979927,53217.097953915596,22972.91819667816,2141.8685973882675,297295.2572267663,87157.4471617496,9464.287585929633,32763.25504713541,21502.52428345085,92585.90340922514,15.968260892476126,SWEET & SOUR,BITE,GARDEIN
842234002181,West,Week Ending 08-29-21,GARDEIN FROZEN ULTIMATE BLACK BEAN MEAT SUBSTITUTE BURGER 8 OZ - 0842234002181,110896.87799096107,55448.43899548054,508076.7058244228,936.0,4.36186964138003,BOX,COOK THOROUGHLY,8.72373928276006,27252.737485051155,20349.75745487213,6844.982529640198,57.99750053882599,113108.7797568059,31686.26242341995,218.8729900956154,9917.107267372769,4958.553633170244,31526.193274260255,15.655559996692235,ULTIMATE BLACK BEAN,BURGER,GARDEIN
842234002241,West,Week Ending 09-05-21,GARDEIN FROZEN ITALIAN MEAT SUBSTITUTE PATTY 8 OZ - 0842234002241,11719.403067231178,5859.701533615589,61277.67093379379,752.0,4.9921277315280355,BOX,COOK THOROUGHLY,9.984255463056071,2147.256625056267,2081.2395156621933,54.024728417396545,11.992380976676941,9638.571944394113,323.6081232202053,56.28799481987953,753.3168772929523,376.65843906717186,2338.228676336218,2.139110699689351,ITALIAN,PATTY,GARDEIN
842234002471,West,Week Ending 03-20-22,GARDEIN ULTIMATE PLANT BASED FROZEN BREAKFAST SAUSAGE MEAT SUBSTITUTE PATTY 7.4 OZ - 0842234002471,56579.55984775398,26168.04642958622,294490.34247079404,636.4,5.072385594368575,BOX,COOK THOROUGHLY,10.967320204040162,12777.854571580887,11783.82625412941,303.9402598142624,690.0880576372147,60091.44226006627,1261.1542091429233,4483.638982875347,4335.295955913832,2005.074382588594,16648.897393256648,12.642125251986169,BREAKFAST SAUSAGE,PATTY,GARDEIN
842234002481,West,Week Ending 12-18-22,GARDEIN ULTIMATE PLANT BASED FROZEN BREAKFAST SAUSAGE MEAT SUBSTITUTE PATTY 7.4 OZ - 0842234002481,15580.25108718872,7205.866127824784,99576.95985232353,407.0,6.403409696865508,BOX,COOK THOROUGHLY,13.845210155384882,2652.15101313591,2138.3420555591583,0.0,513.8089575767517,15151.653485221863,0.0,3655.8082779455185,816.7063520477766,377.7266886799841,4020.4356028460734,4.295871881110145,BREAKFAST SAUSAGE,PATTY,GARDEIN
842234002491,West,Week Ending 04-10-22,GARDEIN FROZEN CHICKEN MEAT SUBSTITUTE FILET 15 OZ - 0842234002491,145979.3808187661,136855.66951759323,1268869.682418178,1365.0,8.632553370849498,RESEALABLE PLASTIC BAG,COOK THOROUGHLY,9.208056928906132,38959.22669351101,26876.82715988159,4357.655363559723,7547.7441700696945,307862.0168000221,35672.955301731825,59303.32481987357,12270.311822768614,11503.417334991887,81052.77131797335,21.700905712854276,CHICKEN,FILET,GARDEIN
842234003311,West,Week Ending 01-12-20,GARDEIN FROZEN ORIGINAL MEAT SUBSTITUTE BREAKFAST PATTY 8 OZ - 0842234003311,286075.20584082603,143037.60292041302,1221656.5284531163,1440.0,4.2867476147220644,RESEALABLE PLASTIC BAG,COOK THOROUGHLY,8.573495229444129,92659.59723544121,57661.884687542915,32545.75362074375,2276.8992943763733,355610.72374044894,121125.03375182152,10952.098948911429,34321.0234311246,17160.511707450645,98078.39319541963,16.13483410908533,ORIGINAL,BREAKFAST PATTY,GARDEIN
842234003321,West,Week Ending 01-12-20,GARDEIN FROZEN SPICY MEAT SUBSTITUTE BREAKFAST PATTY 8 OZ - 0842234003321,17468.43965291977,8734.219826459885,76173.45930558324,1416.0,4.373543341752777,BOX,COOK THOROUGHLY,8.747086683505554,6284.358830571175,5796.78781414032,476.0166428089142,11.554373621940613,22768.148731309175,1668.750263863802,32.91841679930687,3192.203466330876,1596.1017282655698,8078.327753543145,0.9398154537239609,SPICY,BREAKFAST PATTY,GARDEIN
842234003331,West,Week Ending 01-12-20,GARDEIN FROZEN MAPLE SAUSAGE MEAT SUBSTITUTE BREAKFAST PATTY 8 OZ - 0842234003331,6264.371549963951,3132.1857749819756,30490.230321704148,1192.0,4.942360071340959,RESEALABLE PLASTIC BAG,COOK THOROUGHLY,9.884720142681918,1682.0960335731506,1613.9382169246674,68.15781664848328,0.0,7615.905769445896,266.2572605764866,0.0,559.9233797390707,279.9616890419144,2076.6465913136817,0.3567845751177093,MAPLE SAUSAGE,BREAKFAST PATTY,GARDEIN
842234007031,West,Week Ending 03-15-20,GARDEIN FROZEN REGULAR MEAT SUBSTITUTE BURGER PATTY 24 OZ - 0842234007031,96349.82381824404,144524.73572736606,1062022.0258517372,4776.0,11.31590027734703,BOX,COOK THOROUGHLY,7.543933518231354,6737.2380628585815,5886.485956430435,0.0,850.7521064281464,74078.32454530238,0.0,12932.74284238577,2028.72913179524,3043.0937012210666,18068.736132844202,10.62685312462015,REGULAR,BURGER PATTY,GARDEIN
842234007051,West,Week Ending 01-12-20,GARDEIN FROZEN REGULAR MEAT SUBSTITUTE BURGER PATTY 48 OZ - 0842234007051,1809.0,5427.0,32570.7,576.0,15.448408136503913,BOX,VALUE NOT AVAILABLE,5.149469378834637,1131.0,486.0,0.0,645.0,19712.760000000002,0.0,12095.1,566.6299999952316,1699.890002310276,9099.526722412109,1.1905934250812276,REGULAR,BURGER PATTY,GARDEIN
842234007121,West,Week Ending 03-29-20,GARDEIN ULTIMATE PLANT BASED FROZEN REGULAR MEAT SUBSTITUTE BURGER 8 OZ - 0842234007121,369399.6449797712,184699.8224898856,1638921.6181903149,1576.0,4.542549503396508,BOX,COOK THOROUGHLY,9.085099006793016,135040.0253330469,122820.09266662598,10981.874465823174,1238.058200597763,534880.7355320192,44377.321178131104,4315.19942680955,49306.02656504201,24653.01328064096,147946.22902342922,21.49485909291473,REGULAR,BURGER,GARDEIN
842234007171,West,Week Ending 05-08-22,GARDEIN ULTIMATE PLANT BASED FROZEN REGULAR MEAT SUBSTITUTE LINK 14 OZ - 0842234007171,80192.6418258138,70168.56159758708,650610.1580382347,1218.0,7.949913471991014,BOX,COOK THOROUGHLY,9.085615396561158,13546.702275514603,11691.184666752815,740.5405422449112,880.7439888715744,93049.44743521213,4872.334716203213,5513.820137350559,5289.575976574027,4628.378980276144,23532.166749122545,20.52909602871944,REGULAR,LINK,GARDEIN
842234007211,West,Week Ending 05-08-22,GARDEIN ULTIMATE PLANT BASED FROZEN SPICY ITALIAN MEAT SUBSTITUTE PIECE 14 OZ - 0842234007211,8699.308194875717,7611.8946705162525,57953.73832363129,1218.0,7.054768410073917,BOX,COOK THOROUGHLY,8.062592468655906,3898.7148106098175,2825.53689289093,435.8924776315689,570.2002670764923,20671.732023315428,2418.6672810173036,3787.124414716959,2111.269006259254,1847.3603801312513,7065.430095894684,1.0207963874685055,SPICY ITALIAN,PIECE,GARDEIN
842234009521,West,Week Ending 04-02-23,GARDEIN FROZEN TERIYAKI MEAT SUBSTITUTE STRIP 16.64 OZ - 0842234009521,16994.024314641953,17673.785287227634,158586.29399816276,665.6,9.374241269769332,RESEALABLE PLASTIC BAG,VALUE NOT AVAILABLE,9.013693528624357,4441.908705830574,4365.430920124054,75.34559071063995,1.132194995880127,37926.87133152604,568.1523999750614,10.17843301296234,1240.7793038421908,1290.4104746903786,8233.6506738327,10.19631341781933,TERIYAKI,STRIP,GARDEIN
842234401021,West,Week Ending 01-12-20,GARDEIN FROZEN REGULAR MEAT SUBSTITUTE SLICED 9 OZ - 0842234401021,32278.776306033134,18156.811672143638,155247.67817154407,1836.0,4.892263340308208,RESEALABLE PLASTIC BAG,COOK THOROUGHLY,8.697357049436814,6666.385746121407,4772.9060608148575,1887.0765771865845,0.0,30123.013111177683,8606.555477799177,0.0,2353.1382806521096,1323.6402834347612,9155.28198992698,1.2930142010483827,REGULAR,SLICED,GARDEIN
850002856121,West,Week Ending 01-16-22,ABBOTS BUTCHER REFRIGERATED SPANISH SMOKED MEAT SUBSTITUTE GROUND 10 OZ - 0850002856121,24936.723056674004,15585.451910421252,175524.66140884877,980.0,7.251511903581033,BOX,VALUE NOT AVAILABLE,11.602419045729652,6008.9346178770065,5500.9346178770065,421.0,80.0,36559.608208462,2663.75,510.97,1984.052694108499,1240.03292924804,9042.982642314435,1.3520401193780351,SPANISH SMOKED,GROUND,ABBOTS BUTCHER
850002856141,West,Week Ending 01-02-22,ABBOTS BUTCHER REFRIGERATED SAVORY MEAT SUBSTITUTE GROUND 10 OZ - 0850002856141,3427.016861796379,2141.885538622737,28624.226804816724,850.0,8.525262733788317,BOX,VALUE NOT AVAILABLE,13.640420374061307,635.2755768299103,635.2755768299103,0.0,0.0,4451.43898799181,0.0,0.0,166.82591126297947,104.26619427842004,850.6118313418416,0.3390150749016996,SAVORY,GROUND,ABBOTS BUTCHER
850004207041,West,Week Ending 04-19-20,BEYOND MEAT FROZEN REGULAR MEAT SUBSTITUTE BURGER PATTY 32 OZ - 0850004207041,118321.0,236642.0,1776148.19,4288.0,15.038407355557531,PLASTIC CONTAINER IN SLEEVE,VALUE NOT AVAILABLE,7.519203677778766,29303.0,21325.0,0.0,7978.0,408257.34,0.0,123705.44,6583.792719841003,13167.585432052612,52077.678828125,1.7905931551077063,REGULAR,BURGER PATTY,BEYOND
850004207091,West,Week Ending 01-12-20,BEYOND MEAT REFRIGERATED REGULAR MEAT SUBSTITUTE GROUND 16 OZ - 0850004207091,2465766.8331615417,2465766.8331615417,19720370.883407895,3328.0,7.983298026891916,VACUUM PACKED,VALUE NOT AVAILABLE,7.983298026891916,1246627.932376871,1112629.9894371033,81633.23426223733,48670.684777617455,8880046.171733933,555185.7839464915,400413.8033731043,434654.7564092274,434654.75650454423,1855845.9867107032,42.154190264079,REGULAR,GROUND,BEYOND
850004207311,West,Week Ending 04-26-20,BEYOND MEAT BEYOND BREAKFAST SAUSAGE FROZEN SPICY MEAT SUBSTITUTE BREAKFAST PATTY 7.4 OZ - 0850004207311,421377.25559380464,194886.98071213465,2001266.406939447,1428.2,4.808971497648541,BOX,VALUE NOT AVAILABLE,10.397776211131978,126887.55242061615,115639.96414470673,8454.395101547241,2665.4568667411804,522069.4249721265,32529.750580414533,13798.736006633044,49083.255887957,22701.005851040038,138876.7281943727,16.443155440737755,SPICY,BREAKFAST PATTY,BEYOND
850004207471,West,Week Ending 10-11-20,BEYOND MEAT BEYOND BREAKFAST SAUSAGE FROZEN REGULAR MEAT SUBSTITUTE LINK 8.3 OZ - 0850004207471,707931.9738376555,367275.1080269757,3687605.794527782,1402.7,5.258146738131261,PLASTIC CONTAINER IN SLEEVE,VALUE NOT AVAILABLE,10.135209595472746,392858.7623240948,371804.61832785606,13071.749198317528,7734.289267659187,1809447.8752398766,60039.74675765038,42926.69576693416,131270.26001702293,68103.01089433326,346361.3724761736,20.90324836992728,REGULAR,LINK,BEYOND
850004207781,West,Week Ending 09-20-20,BEYOND MEAT REFRIGERATED ITALIAN MEAT SUBSTITUTE MEATBALL 10 OZ - 0850004207781,669588.741365512,418492.963353445,3997334.8257228304,1720.0,6.022986991039532,PLASTIC CONTAINER,VALUE NOT AVAILABLE,9.63677918566325,307906.4815750215,285880.48084640503,6616.828228482977,15398.855040311813,1629230.0458680356,39260.4872224462,84449.96502442002,101420.19404316571,63387.62129362111,308238.8741150854,28.613793655658952,ITALIAN,MEATBALL,BEYOND
850004207881,West,Week Ending 06-21-20,BEYOND MEAT COOKOUT CLASSIC FROZEN REGULAR MEAT SUBSTITUTE BURGER PATTY 40 OZ - 0850004207881,36386.980189561844,90967.45047390461,585482.8811939775,3320.0,14.90348744753999,BOX,VALUE NOT AVAILABLE,5.961394979015996,7802.254318714142,4056.765109539032,267.575501203537,3367.6194517612457,109678.65540132641,4187.81676304102,54540.35406305194,2773.80862467351,6934.521549492641,28116.257467938623,3.7172580030937414,REGULAR,BURGER PATTY,BEYOND
850004207981,West,Week Ending 03-06-22,BEYOND MEAT FROZEN ITALIAN MEAT SUBSTITUTE MEATBALL 20 OZ - 0850004207981,34338.509974598885,42923.137468248606,405093.3291299045,1000.0,11.192721074075358,PLASTIC TRAY IN CARDBOARD SLEEVE,VALUE NOT AVAILABLE,8.954176859260285,17635.272067427635,16037.764983773232,1.0003279447555542,1596.5067557096481,182713.88420027852,7.992620278596878,15543.048204939365,7654.2061436121185,9567.757672011,52423.09855784516,11.45358920234873,ITALIAN,MEATBALL,BEYOND
850010430201,West,Week Ending 09-20-20,UPTONS NATURALS REFRIGERATED REGULAR MEAT SUBSTITUTE LINK 10 OZ - 0850010430201,5628.65087044239,3517.906794026494,32810.94653545618,1600.0,6.037552556513181,VACUUM PACKED,VALUE NOT AVAILABLE,9.66008409042109,1341.4060957431793,1332.4060957431793,0.0,9.0,6693.2716561532025,0.0,48.61,472.4415170856787,295.27594977547176,1744.809202363466,0.23310416335983772,REGULAR,LINK,UPTONS NATURALS
850010430251,West,Week Ending 10-30-22,UPTONS NATURALS REFRIGERATED TACO MEAT SUBSTITUTE CRUMBLE 8 OZ - 0850010430251,272.38383507728577,136.19191753864288,1800.8576218914986,232.0,6.655274742478884,BOX,HEAT AND EAT,13.310549484957768,67.96564674377441,67.96564674377441,0.0,0.0,362.09885562896727,0.0,0.0,12.337882143227262,6.168941071613631,26.681050562040184,0.08883342105985775,TACO,CRUMBLE,UPTONS NATURALS
850014161221,West,Week Ending 10-02-22,MEATLESS FARM REFRIGERATED BRATWURST MEAT SUBSTITUTE LINK 7.94 OZ - 0850014161221,15.776143074035645,7.829699807643891,78.72295393943787,15.88,4.99,PLASTIC WRAP TRAY,VALUE NOT AVAILABLE,10.05440257908523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10302002572092678,BRATWURST,LINK,MEATLESS FARM
850014669031,West,Week Ending 02-02-20,ZEN BURGER FROZEN ORIGINAL MEAT SUBSTITUTE BURGER PATTY 10.5 OZ - 0850014669031,26999.34034693241,17719.667069691743,177822.34015788196,1911.0,6.2042849970234055,BOX,VALUE NOT AVAILABLE,9.453428305688567,4236.446627736092,4236.446627736092,0.0,0.0,20201.81766670227,0.0,0.0,2176.242269932441,1428.2677996352586,6821.224162845329,3.429903750536451,ORIGINAL,BURGER PATTY,ZEN BURGER
850015646011,West,Week Ending 06-14-20,TASTE THE GOOD IN LIFE OZO REFRIGERATED REGULAR MEAT SUBSTITUTE BURGER 8 OZ - 0850015646011,6769.830721974373,3384.9153609871864,33968.29286115885,1040.0,5.607965061948175,PLASTIC CONTAINER IN SLEEVE,VALUE NOT AVAILABLE,11.21593012389635,2920.8407109975815,2631.4316844940186,6.229434013366699,283.1795924901962,11700.850225473643,37.31430974006653,1276.2699795651436,1648.2486348659286,824.1243146890987,4792.123927412567,0.48587983396515777,REGULAR,BURGER,TASTE THE GOOD IN LIFE OZO
850015646021,West,Week Ending 06-14-20,TASTE THE GOOD IN LIFE OZO REFRIGERATED REGULAR MEAT SUBSTITUTE GROUND 12 OZ - 0850015646021,5659.488039135933,4244.61602935195,40622.75718465686,1692.0,7.485785371349076,PLASTIC TRAY IN CARDBOARD SLEEVE,VALUE NOT AVAILABLE,9.981047161798768,2084.4197915792465,1981.930629491806,6.135768890380859,96.35339319705963,12821.299987416267,30.61748676300049,674.144014658928,855.9958841241869,641.9969137695601,3454.453776909743,0.4169873365824254,REGULAR,GROUND,TASTE THE GOOD IN LIFE OZO
850015646031,West,Week Ending 06-14-20,TASTE THE GOOD IN LIFE OZO REFRIGERATED MEXICAN MEAT SUBSTITUTE GROUND 12 OZ - 0850015646031,48510.062307834625,36382.54673087597,315883.03527987836,1764.0,7.322250293994805,PLASTIC CONTAINER IN SLEEVE,VALUE NOT AVAILABLE,9.763000391993073,24708.928847193718,24233.422827005386,305.20400083065033,170.30201935768127,139935.40257177115,1475.9316405141353,1064.5730083298683,9961.280438244814,7470.96033016617,35571.88434063436,3.7993390895887207,MEXICAN,GROUND,TASTE THE GOOD IN LIFE OZO
850015646171,West,Week Ending 02-28-21,TASTE THE GOOD IN LIFE OZO REFRIGERATED MAPLE MEAT SUBSTITUTE BREAKFAST PATTY 7 OZ - 0850015646171,178.28782272338867,78.00092244148254,697.3407277345657,133.0,3.701578947368421,PLASTIC TRAY IN CARDBOARD SLEEVE,VALUE NOT AVAILABLE,8.460751879699249,90.62299633026123,90.62299633026123,0.0,0.0,303.6059105491638,0.0,0.0,14.826332591496111,6.486520508779549,6.543894723213597,0.09915288654774237,MAPLE,BREAKFAST PATTY,TASTE THE GOOD IN LIFE OZO
850015646181,West,Week Ending 10-04-20,TASTE THE GOOD IN LIFE OZO REFRIGERATED ORIGINAL MEAT SUBSTITUTE BREAKFAST PATTY 7 OZ - 0850015646181,29298.1692391634,12817.949042133987,81079.51792569995,1008.0,3.171149375844233,BOX,VALUE NOT AVAILABLE,7.248341430501103,15364.322330474854,15123.58097410202,0.0,240.74135637283325,33337.54332590699,0.0,781.2245536470414,7721.455861814135,3378.136942632594,8634.920132432288,3.4568887159137067,ORIGINAL,BREAKFAST PATTY,TASTE THE GOOD IN LIFE OZO
850015646271,West,Week Ending 03-07-21,TASTE THE GOOD IN LIFE OZO FROZEN SMOKY MEAT SUBSTITUTE BURGER PATTY 12 OZ - 0850015646271,36033.30948472023,27024.982113540173,220686.65523598553,1488.0,6.021766895437549,RESEALABLE PLASTIC BAG,VALUE NOT AVAILABLE,8.029022527250065,18510.41849386692,16516.030665636063,1421.1844069957733,573.2034212350845,96230.47899129034,9266.206200678349,3417.894316791296,9377.915774195253,7033.436836415701,32515.07656002365,6.117071016693824,SMOKY,BURGER PATTY,TASTE THE GOOD IN LIFE OZO
850015646281,West,Week Ending 03-07-21,TASTE THE GOOD IN LIFE OZO FROZEN BREAKFAST SAUSAGE MEAT SUBSTITUTE PATTY 10 OZ - 0850015646281,38465.0536686182,24040.658542886376,217535.53847365736,1360.0,5.158497066902082,RESEALABLE PLASTIC BAG,FULLY COOKED,8.253595307043332,17518.69595181942,16344.731458425522,650.1346287727356,523.8298646211624,83928.17802377939,3748.402473577261,2934.8615566956996,7613.359610631499,4758.349758732012,23396.30182677057,6.49666879215666,BREAKFAST SAUSAGE,PATTY,TASTE THE GOOD IN LIFE OZO
850015646301,West,Week Ending 08-01-21,TASTE THE GOOD IN LIFE OZO FROZEN ITALIAN MEAT SUBSTITUTE MEATBALL 12 OZ - 0850015646301,23650.655937194824,17737.991952896118,145602.75556572436,1200.0,5.883685250947198,RESEALABLE PLASTIC BAG,VALUE NOT AVAILABLE,7.844913667929598,11237.023795843124,10961.595937371254,0.0,275.4278584718704,56627.19560316444,0.0,1699.4122449588776,5507.924037450057,4130.943039680092,16513.280985036676,5.036221741855813,ITALIAN,MEATBALL,TASTE THE GOOD IN LIFE OZO
850015646361,West,Week Ending 01-23-22,TASTE THE GOOD IN LIFE OZO REFRIGERATED SMOKY MEAT SUBSTITUTE BURGER 8 OZ - 0850015646361,18.19497013092041,9.097485065460205,72.59793082237243,16.0,3.99,PLASTIC CONTAINER IN SLEEVE,VALUE NOT AVAILABLE,7.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06899924804714153,SMOKY,BURGER,TASTE THE GOOD IN LIFE OZO
850015646411,West,Week Ending 08-08-21,TASTE THE GOOD IN LIFE OZO FROZEN CHICKEN MEAT SUBSTITUTE PATTY 10 OZ - 0850015646411,2621.9422397613525,1638.7138998508453,14417.645995646715,650.0,6.151712712107301,BOX,VALUE NOT AVAILABLE,9.842740339371682,1009.2988369464874,910.6990817785263,0.0,98.59975516796112,4273.082169709205,0.0,506.69915216207505,494.48684685097663,309.05427869663504,1068.2205735582882,0.45798347099349124,CHICKEN,PATTY,TASTE THE GOOD IN LIFE OZO
850015646441,West,Week Ending 07-04-21,TASTE THE GOOD IN LIFE OZO FROZEN SMOKY MEAT SUBSTITUTE BURGER 40 OZ - 0850015646441,2474.6688017845154,6186.672004461288,28997.682142549755,1880.0,12.621168306848231,BOX,VALUE NOT AVAILABLE,5.048467322739293,1340.9650456905365,1013.3067512512207,0.0,327.6582944393158,12642.707841924428,0.0,3968.797579278946,679.0967512135251,1697.7418790451636,3526.8677174642576,1.262173845336805,SMOKY,BURGER,TASTE THE GOOD IN LIFE OZO
850015646591,West,Week Ending 10-02-22,OZO REFRIGERATED APPLEWOOD SMOKE MEAT SUBSTITUTE STRIP 7.2 OZ - 0850015646591,96.87675964832306,43.594541841745375,731.0309128308296,129.6,6.913318709166479,PLASTIC WRAP TRAY,VALUE NOT AVAILABLE,15.362930464814399,11.725251913070679,11.725251913070679,0.0,0.0,52.68902297854423,0.0,0.0,4.072272402430954,1.8325225810939294,-1.7070704644452785,0.07478808728296236,APPLEWOOD SMOKE,STRIP,OZO
850015646611,West,Week Ending 10-02-22,OZO REFRIGERATED CRACKED BLACK PEPPER MEAT SUBSTITUTE STRIP 7.2 OZ - 0850015646611,90.28786814212799,40.6295406639576,601.7291100609302,115.2,6.232688662028648,PLASTIC WRAP TRAY,VALUE NOT AVAILABLE,13.850419248952551,30.256638765335083,30.256638765335083,0.0,0.0,133.53803239464762,0.0,0.0,21.210309659012893,9.544639277708807,73.87181808767372,0.06612936673428708,CRACKED BLACK PEPPER,STRIP,OZO
850020078181,West,Week Ending 10-16-22,NOTCO NOT BURGER FROZEN REGULAR MEAT SUBSTITUTE PATTY 4 OZ - 0850020078181,599.2815561294556,149.8203890323639,820.0427999782562,48.0,1.985,PLASTIC BAG,VALUE NOT AVAILABLE,7.94,257.1084909439087,257.1084909439087,0.0,0.0,208.25787766456605,0.0,0.0,217.12455936986044,54.28113984246511,131.49396073327284,0.28152652364279956,REGULAR,PATTY,NOTCO NOT BURGER
850020078201,West,Week Ending 10-09-22,NOTCO NOT BURGER FROZEN REGULAR MEAT SUBSTITUTE PATTY 16 OZ - 0850020078201,717.7017893791199,717.7017893791199,6155.252092823982,800.0,8.650206920423347,BOX,VALUE NOT AVAILABLE,8.650206920423347,316.33232259750366,300.8676953315735,15.464627265930176,0.0,2318.5325495100024,108.09774458885192,0.0,73.35355897858489,73.35355897858489,189.10430910771424,0.25188158551102535,REGULAR,PATTY,NOTCO NOT BURGER
850020078571,West,Week Ending 10-22-23,NOTCO NOT CHICKEN FROZEN REGULAR MEAT SUBSTITUTE TENDERS 12 OZ - 0850020078571,132.47249746322632,99.35437309741974,1019.4266335344314,132.0,7.717272727272728,RESEALABLE PLASTIC BAG,VALUE NOT AVAILABLE,10.28969696969697,39.028621196746826,39.028621196746826,0.0,0.0,272.8100621652603,0.0,0.0,0.0,0.0,0.0,0.2439522961902395,REGULAR,TENDERS,NOTCO NOT CHICKEN
850020260001,West,Week Ending 08-20-23,ACTUAL VEGGIES REFRIGERATED REGULAR MEAT SUBSTITUTE BURGER 8 OZ - 0850020260001,5.336611032485962,2.668305516242981,17.290619745254517,16.0,3.24,PLASTIC CONTAINER IN SLEEVE,VALUE NOT AVAILABLE,6.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038862277153779524,REGULAR,BURGER,ACTUAL VEGGIES
850020260011,West,Week Ending 02-20-22,ACTUAL VEGGIES REFRIGERATED REGULAR MEAT SUBSTITUTE BURGER 8 OZ - 0850020260011,798.4710546731949,399.23552733659744,3671.0153094136713,288.0,5.2223722848370375,PLASTIC CONTAINER IN SLEEVE,READY TO COOK,10.444744569674075,310.0887894630432,310.0887894630432,0.0,0.0,760.2485062170028,0.0,0.0,162.73376256630888,81.3668808233204,35.531711355748996,0.17404825215364994,REGULAR,BURGER,ACTUAL VEGGIES
850020260021,West,Week Ending 08-21-22,ACTUAL VEGGIES REFRIGERATED REGULAR MEAT SUBSTITUTE BURGER PATTY 8 OZ - 0850020260021,349.8488554954529,174.92442774772644,1051.2502691698073,152.0,3.9468421052631575,PLASTIC CONTAINER IN SLEEVE,VALUE NOT AVAILABLE,7.893684210526315,85.47770357131958,85.47770357131958,0.0,0.0,261.81923394680024,0.0,0.0,38.606744447054325,19.303372682689286,32.01583370643639,0.20497953019000104,REGULAR,BURGER PATTY,ACTUAL VEGGIES
850020260031,West,Week Ending 08-07-22,ACTUAL VEGGIES FROZEN VEGETABLE MEAT SUBSTITUTE PATTY 8 OZ - 0850020260031,287.47987699508667,143.73993849754333,918.8991025304795,128.0,4.26,PLASTIC CONTAINER IN SLEEVE,VALUE NOT AVAILABLE,8.52,69.94302463531494,69.94302463531494,0.0,0.0,187.55017220497132,0.0,0.0,47.31783728681336,23.658917951951167,63.948596686326205,0.16949325796926945,VEGETABLE,PATTY,ACTUAL VEGGIES
850020260111,West,Week Ending 10-23-22,ACTUAL VEGGIES FROZEN REGULAR MEAT SUBSTITUTE PATTY 24 OZ - 0850020260111,32651.445742726326,48977.16861408949,439360.21322104096,1512.0,13.410659734761126,RESEALABLE PLASTIC BAG,COOK THOROUGHLY,8.940439823174083,4327.8551334142685,4281.842808485031,46.012324929237366,0.0,52085.48513002992,590.7854286944867,0.0,1399.9027171150924,2099.8540795821564,13099.164587534464,11.677836905814994,REGULAR,PATTY,ACTUAL VEGGIES
850020260121,West,Week Ending 10-30-22,ACTUAL VEGGIES FROZEN REGULAR MEAT SUBSTITUTE BURGER 24 OZ - 0850020260121,8886.426032662392,13329.639048993587,117329.69958649635,1488.0,13.275707263315907,RESEALABLE PLASTIC BAG,COOK THOROUGHLY,8.850471508877272,1690.3155957460403,1671.799186706543,18.516409039497375,0.0,18990.79716392517,235.91868329405784,0.0,529.6267981497381,794.4402004355586,3609.763770922075,4.621395920078956,REGULAR,BURGER,ACTUAL VEGGIES
850020260141,West,Week Ending 10-23-22,ACTUAL VEGGIES FROZEN REGULAR MEAT SUBSTITUTE BURGER 24 OZ - 0850020260141,11923.805660963058,17885.708491444588,158036.02098636984,1512.0,13.246759203760977,RESEALABLE PLASTIC BAG,COOK THOROUGHLY,8.831172802507318,1766.0674576759338,1747.6388449668884,11.526088953018188,6.902523756027222,20283.016846072675,149.72389549970626,99.46751175403595,482.1865742081415,723.279864364465,3572.2661916885995,5.870509771969872,REGULAR,BURGER,ACTUAL VEGGIES
850020260411,West,Week Ending 11-12-23,ACTUAL VEGGIES FROZEN BLACK BEAN MEAT SUBSTITUTE BURGER 3 OZ - 0850020260411,115.46957492828369,21.650545299053192,1066.1638508987426,24.0,9.17375,INDIVIDUALLY WRAPPED IN BOX,COOK THOROUGHLY,48.92666666666667,7.041398048400879,7.041398048400879,0.0,0.0,58.866087684631346,0.0,0.0,0.0,0.0,0.0,0.026351704563751504,BLACK BEAN,BURGER,ACTUAL VEGGIES
850020260421,West,Week Ending 11-05-23,ACTUAL VEGGIES FROZEN VEGETABLE MEAT SUBSTITUTE BURGER 12 OZ - 0850020260421,56.83613872528076,42.62710404396057,521.4592285728454,72.0,9.135,INDIVIDUALLY WRAPPED IN BOX,VALUE NOT AVAILABLE,12.18,7.041398048400879,7.041398048400879,0.0,0.0,58.866087684631346,0.0,0.0,0.0,0.0,0.0,0.02650410058182315,VEGETABLE,BURGER,ACTUAL VEGGIES
